ID,Parent SKU,SKU,Description,Regular price,Brand,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,#p30211#,479701221,Shumagh - Alshiaka - Men - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,479701222,Shumagh - Alshiaka - Men - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,479701223,Shumagh - Alshiaka - Men - 42,99,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,479710210,Shumagh - Alshiaka - Youth - 46,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Youth
,#p30211#,479710212,Shumagh - Alshiaka - Youth - 50,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,479710214,Shumagh - Alshiaka - Youth - 52,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,479710216,Shumagh - Alshiaka - Men - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,479710219,Shumagh - Alshiaka - Men - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,479710221,Shumagh - Alshiaka - Men - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,479710222,Shumagh - Alshiaka - Men - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,479710223,Shumagh - Alshiaka - Men - 55,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,2227370301219,Shumagh - Alshiaka - Men - 58,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,2227370301221,Shumagh - Alshiaka - Men - 60,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,2227370301222,Shumagh - Alshiaka - Men - 62,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,2227370301223,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Swiss Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328001222,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328101221,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,352310223,Shumagh - Alshiaka - Men - 58,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359601221,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,364510219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,364510222,Shumagh - Alshiaka Prime - Men - Cream - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215302702582110,Shumagh - Alshiaka Prime - Men - Cream - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Alshiaka Prime Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215302702592110,Shumagh - Alshiaka Prime - Men - Cream - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Alshiaka Prime Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215302702602110,Shumagh - Alshiaka Prime - Men - Cream - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Alshiaka Prime Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215302702612110,Shumagh - Alshiaka Prime - Men - Light Red - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Alshiaka Prime Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215302837582111,Shumagh - Alshiaka Prime - Men - Light Red - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Alshiaka Prime Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215302837592111,Shumagh - Alshiaka Prime - Men - Light Red - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Alshiaka Prime Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215302837602111,Shumagh - Alshiaka Prime - Men - Light Red - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Alshiaka Prime Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215302837612111,Shumagh - Alshiaka Prime - Men - Dark Red - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Alshiaka Prime Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215302938582110,Shumagh - Alshiaka Prime - Men - Dark Red - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Alshiaka Prime Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215302938592110,Shumagh - Alshiaka Prime - Men - Dark Red - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Alshiaka Prime Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215302938602110,Shumagh - Alshiaka Prime - Men - Dark Red - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Alshiaka Prime Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215302938612110,Shumagh - Alshiaka Prime - Men - White - 55,145,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Alshiaka Prime Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215302601582110,Shumagh - Alshiaka Prime - Men - White - 58,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Alshiaka Prime Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215302601592110,Shumagh - Alshiaka Prime - Men - White - 60,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Alshiaka Prime Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215302601602110,Shumagh - Alshiaka Prime - Men - White - 62,145,Alshiaka,Headgear>Alshiaka>Shumagh,White,Alshiaka Prime Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215302601612110,Shumagh - Standard - Men - Light Red - 55,105,Alshiaka,Headgear>Alshiaka>Shumagh,White,Alshiaka Prime Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215112837582112,Shumagh - Standard - Men - Light Red - 58,105,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215112837592112,Shumagh - Standard - Men - Light Red - 60,105,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215112837602112,Shumagh - Standard - Men - Light Red - 62,105,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215112837612112,Shumagh - Standard - Men - Dark Red - 55,105,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215112938582113,Shumagh - Standard - Men - Dark Red - 58,105,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215112938592113,Shumagh - Standard - Men - Dark Red - 60,105,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215112938602113,Shumagh - Standard - Men - Dark Red - 62,105,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215112938612113,Shumagh - Standard - Men - White - 55,105,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215112601582113,Shumagh - Standard - Men - White - 58,105,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215112601592113,Shumagh - Standard - Men - White - 60,105,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215112601602113,Shumagh - Standard - Men - White - 62,105,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215112601612113,Shumagh - Standard - Boys - Light Red - 42,85,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,215112837542112,Shumagh - Standard - Youth - Light Red - 46,85,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Boys
,#p30211#,215112837552112,Shumagh - Standard - Youth - Light Red - 50,85,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,215112837562112,Shumagh - Standard - Youth - Light Red - 52,85,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,215112837572112,Shumagh - Standard - Boys - Dark Red - 42,85,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,215112938542113,Shumagh - Standard - Youth - Dark Red - 46,85,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Boys
,#p30211#,215112938552113,Shumagh - Standard - Youth - Dark Red - 50,85,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,215112938562113,Shumagh - Standard - Youth - Dark Red - 52,85,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,215112938572113,Shumagh - Standard - Boys - White - 42,85,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,215112601542113,Shumagh - Standard - Youth - White - 46,85,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Boys
,#p30211#,215112601552113,Shumagh - Standard - Youth - White - 50,85,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,215112601562113,Shumagh - Standard - Youth - White - 52,85,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,215112601572113,Shumagh - Versace - Red - Men - 55,349,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,215253027582266,Shumagh - Versace - Red - Men - 58,349,Versace,Headgear>Alshiaka>Shumagh,Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215253027592266,Shumagh - Versace - Red - Men - 60,349,Versace,Headgear>Alshiaka>Shumagh,Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215253027602266,Shumagh - Versace - Dark Red - Men - 55,349,Versace,Headgear>Alshiaka>Shumagh,Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215253038582267,Shumagh - Versace - Dark Red - Men - 58,349,Versace,Headgear>Alshiaka>Shumagh,Dark Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215253038592267,Shumagh - Versace - Dark Red - Men - 60,349,Versace,Headgear>Alshiaka>Shumagh,Dark Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215253038602267,Shumagh - Versace - White - Men - 55,349,Versace,Headgear>Alshiaka>Shumagh,Dark Red,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,215253001582268,Shumagh - Versace - White - Men - 58,349,Versace,Headgear>Alshiaka>Shumagh,White,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,215253001592268,Shumagh - Versace - White - Men - 60,349,Versace,Headgear>Alshiaka>Shumagh,White,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,215253001602268,Shumagh - Alshiaka - Men - 42,25,Versace,Headgear>Alshiaka>Shumagh,White,English Shumagh,NA,Continues,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,8040340301421,Shumagh - Standard - Boys - Light Red - 40,85,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,215112837532112,Shumagh - Standard - Boys - White - 40,85,Alshiaka,Headgear>Alshiaka>Shumagh,Light Red,Chinese Shumagh Light Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Boys
,#p30211#,215112601532113,Shumagh - Standard - Boys - Dark Red - 40,85,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Boys
,#p30211#,215112938532113,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Dark Red,Chinese Shumagh Dark Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Boys
,#p30211#,359101223,Shumagh - Alshiaka - Men - 44,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
